City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
385,Pontes E Lacerda,BR,-15.23,-59.34,73.38,58,14,2.77,few clouds,0.0,0.0
386,Ahipara,NZ,-35.17,173.17,57.7,68,29,15.82,light rain,0.0,0.0
387,Goderich,CA,43.75,-81.72,73.99,71,0,9.75,clear sky,0.0,0.0
388,Kemise,ET,10.72,39.87,68.56,49,40,4.9,scattered clouds,0.0,0.0
389,Rundu,NA,-17.93,19.77,41.0,56,0,2.24,clear sky,0.0,0.0
390,Iqaluit,CA,63.75,-68.51,50.0,61,75,2.24,broken clouds,0.0,0.0
391,Portland,US,45.52,-122.68,64.99,63,90,11.41,overcast clouds,0.0,0.0
392,Vanimo,PG,-2.67,141.3,83.14,70,99,4.79,overcast clouds,0.0,0.0
393,Gurupa,BR,-1.41,-51.64,73.17,96,10,4.27,clear sky,0.0,0.0
394,Sibolga,ID,1.74,98.78,85.64,60,99,1.86,light rain,0.0,0.0
395,Artigas,UY,-30.4,-56.47,46.26,79,91,15.32,overcast clouds,0.0,0.0
396,The Valley,AI,18.22,-63.06,84.2,74,20,18.34,few clouds,0.0,0.0
397,Portachuelo,BO,-17.35,-63.4,62.6,72,75,6.93,broken clouds,0.0,0.0
398,Ampanihy,MG,-24.7,44.75,59.31,94,26,9.04,scattered clouds,0.0,0.0
399,Christchurch,NZ,-43.53,172.63,52.0,66,84,4.7,broken clouds,0.0,0.0
400,Flinders,AU,-34.58,150.86,63.0,62,0,5.99,clear sky,0.0,0.0
401,Taltal,CL,-25.4,-70.48,53.19,79,28,4.38,scattered clouds,0.0,0.0
402,Kota Belud,MY,6.35,116.43,87.8,79,20,4.7,few clouds,0.0,0.0
403,Xichang,CN,27.9,102.26,75.38,74,100,3.33,light rain,0.0,0.0
404,Rio Cuarto,AR,-33.13,-64.35,37.4,59,98,5.82,overcast clouds,0.0,0.0
405,Rovaniemi,FI,66.5,25.72,50.0,100,90,8.05,overcast clouds,0.0,0.0
406,Ambon,ID,-3.7,128.18,81.0,13,34,18.75,scattered clouds,0.0,0.0
407,Kenai,US,60.55,-151.26,57.2,82,75,10.29,broken clouds,0.0,0.0
408,Yanam,IN,16.73,82.22,84.2,83,75,4.7,mist,0.0,0.0
409,Turayf,SA,31.67,38.66,71.6,73,0,9.17,clear sky,0.0,0.0
410,Guarapari,BR,-20.67,-40.5,68.0,93,0,2.24,clear sky,0.0,0.0
411,Sapa,PH,5.15,120.32,84.07,68,91,7.23,light rain,0.0,0.0
412,Kahului,US,20.89,-156.47,84.2,51,40,21.92,scattered clouds,0.0,0.0
413,Punta Alta,AR,-38.88,-62.07,40.57,78,47,4.16,scattered clouds,0.0,0.0
414,Akropong,GH,5.97,-0.09,77.0,88,90,10.29,overcast clouds,0.0,0.0
415,Sitka,US,57.05,-135.33,57.2,76,75,9.17,broken clouds,0.0,0.0
416,Elizabeth City,US,36.29,-76.25,81.0,83,1,4.7,clear sky,0.0,0.0
417,Leh,IN,34.17,77.58,56.88,37,0,4.43,clear sky,0.0,0.0
418,Ugoofaaru,MV,5.67,73.0,83.08,71,100,6.69,overcast clouds,0.0,0.0
419,Zeya,RU,53.75,127.27,76.24,35,0,7.09,clear sky,0.0,0.0
420,Kisesa,TZ,-3.08,34.15,61.5,69,38,8.79,scattered clouds,0.0,0.0
421,Farafangana,MG,-22.82,47.83,68.02,80,81,2.75,broken clouds,0.0,0.0
422,Baiyin,CN,36.56,104.21,75.2,27,68,4.47,broken clouds,0.0,0.0
423,Markova,UA,48.68,24.41,54.48,93,94,9.78,light rain,0.0,0.0
424,Kruisfontein,ZA,-34.0,24.73,53.98,79,29,12.64,scattered clouds,0.0,0.0
425,Olinda,BR,-8.01,-34.86,73.4,88,75,4.7,light rain,0.0,0.0
426,Ust-Kuyga,RU,70.02,135.6,48.67,80,100,5.77,light rain,0.0,0.0
427,Marzuq,YE,14.4,46.47,76.21,63,99,5.06,overcast clouds,0.0,0.0
428,Saskylakh,RU,71.92,114.08,57.97,51,27,12.35,scattered clouds,0.0,0.0
429,Yining,CN,29.04,114.56,84.09,82,100,1.16,light rain,0.0,0.0
430,Richards Bay,ZA,-28.78,32.04,61.83,36,0,9.51,clear sky,0.0,0.0
431,Hermosillo,MX,29.07,-110.97,96.8,37,40,14.99,scattered clouds,0.0,0.0
432,Barcelos,PT,41.54,-8.62,72.0,88,0,2.24,clear sky,0.0,0.0
433,Khasan,RU,42.43,130.64,65.86,96,100,5.28,moderate rain,0.0,0.0
434,Maun,BW,-19.98,23.42,39.2,64,0,1.12,clear sky,0.0,0.0
435,Brae,GB,60.4,-1.35,48.2,76,84,19.46,light rain,0.0,0.0
436,Honiara,SB,-9.43,159.95,89.6,66,20,13.87,few clouds,0.0,0.0
437,Copiapo,CL,-27.37,-70.33,53.6,71,53,6.93,broken clouds,0.0,0.0
438,Sistranda,NO,63.73,8.83,51.8,76,40,11.41,scattered clouds,0.0,0.0
439,Doka,SD,13.52,35.77,68.86,90,100,14.09,light rain,0.0,0.0
440,Ancud,CL,-41.87,-73.82,37.0,82,87,3.36,overcast clouds,0.0,0.0
441,Racale,IT,39.96,18.09,68.0,94,5,6.93,clear sky,0.0,0.0
442,Amapa,BR,1.0,-52.0,71.26,98,100,1.95,light rain,0.0,0.0
443,Weener,DE,53.17,7.35,52.0,90,4,7.83,clear sky,0.0,0.0
444,Santa Fe,AR,-31.63,-60.7,50.0,73,66,4.0,broken clouds,0.0,0.0
445,Sambava,MG,-14.27,50.17,71.49,92,100,13.98,moderate rain,0.0,0.0
446,Lao Cai,VN,22.48,103.95,89.82,59,100,2.71,light rain,0.0,0.0
447,Dongzhen,CN,22.38,110.94,88.47,65,100,14.2,overcast clouds,0.0,0.0
448,Butembo,CD,0.15,29.28,57.63,100,91,1.05,overcast clouds,0.0,0.0
449,Raglan,NZ,-37.8,174.88,57.0,96,98,15.01,light rain,0.0,0.0
450,Moose Factory,CA,51.26,-80.61,71.6,88,20,4.7,few clouds,0.0,0.0
451,Kamaishi,JP,39.27,141.88,77.0,83,75,4.7,light intensity shower rain,0.0,0.0
452,Lieksa,FI,63.32,30.02,55.42,77,0,14.76,clear sky,0.0,0.0
453,Bambanglipuro,ID,-7.95,110.28,82.76,70,55,14.45,broken clouds,0.0,0.0
454,Ilo,PE,-17.64,-71.34,59.25,78,36,3.96,scattered clouds,0.0,0.0
455,Steinbach,DE,50.17,8.57,57.99,93,20,3.36,few clouds,0.0,0.0
456,Wichita Falls,US,33.91,-98.49,78.8,83,1,7.81,clear sky,0.0,0.0
457,Khonsa,IN,27.02,95.57,76.98,90,99,0.83,light rain,0.0,0.0
458,Cidreira,BR,-30.18,-50.21,56.55,77,100,9.17,light rain,0.0,0.0
459,Arman,RU,59.7,150.17,61.12,51,57,7.74,broken clouds,0.0,0.0
460,Houma,US,29.6,-90.72,78.01,94,1,4.54,clear sky,0.0,0.0
461,Gizo,SB,-8.1,156.84,83.41,74,83,7.65,moderate rain,0.0,0.0
462,Riyadh,SA,24.69,46.72,87.8,15,0,6.93,clear sky,0.0,0.0
463,Severo-Yeniseyskiy,RU,60.37,93.04,64.2,71,96,4.81,light rain,0.0,0.0
464,Marsh Harbour,BS,26.54,-77.06,83.86,73,99,7.16,overcast clouds,0.0,0.0
465,Fairbanks,US,64.84,-147.72,73.99,46,90,6.67,overcast clouds,0.0,0.0
466,Manicore,BR,-5.81,-61.3,73.4,100,6,1.12,clear sky,0.0,0.0
467,Fayaoue,NC,-20.65,166.53,71.4,68,100,15.03,overcast clouds,0.0,0.0
468,Saint-Georges,GD,12.06,-61.75,80.6,88,75,6.93,broken clouds,0.0,0.0
469,Kieta,PG,-6.22,155.63,84.15,69,89,5.44,light rain,0.0,0.0
470,Wanning,CN,18.8,110.4,88.02,71,48,14.58,scattered clouds,0.0,0.0
471,Tarko-Sale,RU,64.92,77.78,73.0,63,0,8.55,clear sky,0.0,0.0
472,Abu Kamal,SY,34.45,40.92,81.48,39,0,5.37,clear sky,0.0,0.0
473,Cap Malheureux,MU,-19.98,57.61,73.0,91,100,1.99,overcast clouds,0.0,0.0
474,Manzanillo,CU,20.34,-77.12,79.3,83,96,5.86,overcast clouds,0.0,0.0
475,Coahuayana,MX,18.73,-103.68,79.66,80,93,1.34,light rain,0.0,0.0
476,Shenjiamen,CN,29.96,122.3,78.37,91,100,4.36,light rain,0.0,0.0
477,Leshukonskoye,RU,64.9,45.76,64.92,57,31,8.57,scattered clouds,0.0,0.0
478,Katangli,RU,51.71,143.23,57.96,83,95,10.22,overcast clouds,0.0,0.0
479,Along,IN,28.17,94.77,81.46,80,91,1.43,light rain,0.0,0.0
480,La Mana,EC,-0.93,-79.22,73.35,85,96,1.03,light rain,0.0,0.0
481,Maragogi,BR,-9.01,-35.22,72.73,84,3,4.52,clear sky,0.0,0.0
482,Dasoguz,TM,41.84,59.97,82.4,34,0,6.93,clear sky,0.0,0.0
483,Mackay,AU,-21.15,149.2,69.8,68,90,14.99,overcast clouds,0.0,0.0
484,Fengrun,CN,39.83,118.12,89.13,21,0,9.73,clear sky,0.0,0.0
485,Berlevag,NO,70.86,29.09,46.4,87,90,13.87,overcast clouds,0.0,0.0
486,Grenville,GD,12.12,-61.62,80.6,88,75,6.93,broken clouds,0.0,0.0
487,Waipawa,NZ,-41.41,175.52,55.4,58,3,6.93,clear sky,0.0,0.0
488,Banjar,ID,-8.19,114.97,82.4,94,40,17.22,scattered clouds,0.0,0.0
489,Sarahan,IN,31.52,77.8,70.23,51,14,3.67,few clouds,0.0,0.0
490,Manokwari,ID,-0.87,134.08,77.09,84,99,2.55,light rain,0.0,0.0
491,Altamont,US,42.21,-121.74,69.8,40,1,14.99,clear sky,0.0,0.0
492,Porto Walter,BR,-8.27,-72.74,72.57,93,12,1.63,few clouds,0.0,0.0
493,Sao Felix Do Xingu,BR,-6.64,-51.99,70.57,74,3,1.81,clear sky,0.0,0.0
494,Naspur,IN,18.83,79.45,81.14,78,100,7.11,light rain,0.0,0.0
495,Petauke,ZM,-14.24,31.33,55.4,70,0,8.12,clear sky,0.0,0.0
496,Sangar,RU,63.92,127.47,66.09,36,10,5.28,clear sky,0.0,0.0
497,Loubomo,CG,-4.2,12.67,66.06,96,27,2.57,scattered clouds,0.0,0.0
498,Gashua,NG,12.87,11.05,82.85,55,73,8.79,broken clouds,0.0,0.0
499,Sabang,ID,5.89,95.32,83.66,67,98,0.81,light rain,0.0,0.0
500,Malanje,AO,-9.54,16.34,52.07,43,7,4.61,clear sky,0.0,0.0
501,Calama,CL,-22.47,-68.93,44.6,36,0,19.46,clear sky,0.0,0.0
502,Bundaberg,AU,-24.85,152.35,71.6,49,75,14.99,broken clouds,0.0,0.0
503,Nome,US,64.5,-165.41,50.0,81,90,16.11,overcast clouds,0.0,0.0
504,Sakakah,SA,29.97,40.21,80.6,42,0,13.87,clear sky,0.0,0.0
505,Diffa,NE,13.32,12.61,83.91,55,65,13.0,broken clouds,0.0,0.0
506,Ismailia,EG,30.6,32.27,71.62,78,0,5.55,clear sky,0.0,0.0
507,Upata,VE,8.01,-62.4,73.09,91,97,4.18,overcast clouds,0.0,0.0
508,Seoul,KR,37.57,126.98,77.0,69,90,7.96,overcast clouds,0.0,0.0
509,Praya,CV,14.92,-23.51,77.0,78,20,4.7,few clouds,0.0,0.0
510,Kayes,ML,14.0,-11.0,85.15,55,40,3.22,scattered clouds,0.0,0.0
511,Kampot,KH,10.62,104.18,78.8,88,40,5.82,scattered clouds,0.0,0.0
512,Sydney,AU,-33.87,151.21,63.0,55,75,8.05,broken clouds,0.0,0.0
513,Fare,PF,-16.7,-151.02,79.54,74,43,8.48,scattered clouds,0.0,0.0
514,Ferrol,ES,43.48,-8.24,63.0,82,1,2.24,clear sky,0.0,0.0
515,Moron,AR,-34.65,-58.62,45.0,95,55,5.03,broken clouds,0.0,0.0
516,Agdas,AZ,40.65,47.48,75.2,43,0,3.2,clear sky,0.0,0.0
517,Gumdag,TM,39.21,54.59,87.08,17,0,10.25,clear sky,0.0,0.0
518,Suluq,LY,31.67,20.25,71.31,84,0,8.84,clear sky,0.0,0.0
519,Senanga,ZM,-16.12,23.27,45.59,56,0,3.8,clear sky,0.0,0.0
520,Pacific Grove,US,36.62,-121.92,61.0,67,40,8.05,scattered clouds,0.0,0.0
521,Longonjo,AO,-12.91,15.25,47.23,50,56,3.27,broken clouds,0.0,0.0
522,La Palma,US,33.85,-118.05,82.4,42,1,5.82,clear sky,0.0,0.0
523,Romanovka,RU,51.74,42.75,71.26,69,1,7.09,clear sky,0.0,0.0
524,Halmstad,SE,56.67,12.86,55.99,66,61,19.46,broken clouds,0.0,0.0
525,Flin Flon,CA,54.77,-101.86,64.09,54,29,7.34,scattered clouds,0.0,0.0
526,Lima,PE,-12.04,-77.03,62.6,77,90,8.05,overcast clouds,0.0,0.0
527,Walvis Bay,NA,-22.96,14.51,53.01,100,0,8.05,clear sky,0.0,0.0
528,Ilulissat,GL,69.22,-51.1,51.8,50,100,21.92,overcast clouds,0.0,0.0
529,Coatzintla,MX,20.48,-97.45,77.74,91,89,6.51,moderate rain,0.0,0.0
530,Dongfeng,CN,42.64,125.51,67.26,82,95,7.11,overcast clouds,0.0,0.0
531,Ucluelet,CA,48.93,-125.55,60.01,79,86,5.35,overcast clouds,0.0,0.0
532,Oksfjord,NO,70.24,22.35,50.0,81,100,4.7,light rain,0.0,0.0
533,Bara,NG,10.37,10.73,73.63,88,69,6.44,broken clouds,0.0,0.0
534,Netarhat,IN,23.48,84.27,76.23,83,100,3.91,overcast clouds,0.0,0.0
535,Nantucket,US,41.28,-70.1,63.0,93,75,5.82,broken clouds,0.0,0.0
536,Vizinga,RU,61.07,50.1,72.18,72,0,3.76,clear sky,0.0,0.0
537,Nuuk,GL,64.18,-51.72,42.8,87,75,32.21,shower rain,0.0,0.0
538,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,75.2,60,18,13.42,few clouds,0.0,0.0
539,Kapoeta,SS,4.77,33.59,72.19,79,41,0.94,light rain,0.0,0.0
540,Qandala,SO,11.47,49.87,88.29,50,12,10.33,few clouds,0.0,0.0
541,Rafai,CF,4.95,23.92,67.95,97,100,1.54,overcast clouds,0.0,0.0
542,Queimadas,BR,-10.98,-39.63,62.53,94,0,4.97,clear sky,0.0,0.0
543,Andenes,NO,69.31,16.12,48.2,93,100,11.41,overcast clouds,0.0,0.0
544,Vallenar,CL,-28.57,-70.76,52.03,74,100,6.8,overcast clouds,0.0,0.0
545,Bac Lieu,VN,9.29,105.72,85.8,67,59,8.01,broken clouds,0.0,0.0
546,Sur,OM,22.57,59.53,92.26,56,74,4.61,broken clouds,0.0,0.0
547,Tilichiki,RU,60.47,166.1,55.4,70,93,8.41,overcast clouds,0.0,0.0
548,Raga,SS,8.46,25.68,69.91,89,100,4.81,overcast clouds,0.0,0.0
549,Vostok,RU,46.49,135.88,78.08,43,65,5.39,broken clouds,0.0,0.0
550,Ust-Tarka,RU,55.57,75.7,64.89,85,100,5.59,overcast clouds,0.0,0.0
551,Yerbogachen,RU,61.28,108.01,55.99,90,100,7.99,overcast clouds,0.0,0.0
552,Fort Nelson,CA,58.81,-122.7,69.8,52,75,10.29,broken clouds,0.0,0.0
553,Hare Bay,CA,48.85,-54.01,48.2,93,20,6.93,few clouds,0.0,0.0
554,Igarka,RU,67.47,86.58,60.87,71,94,7.54,overcast clouds,0.0,0.0
555,Casa Nova,BR,-9.42,-41.13,71.6,73,0,6.93,clear sky,0.0,0.0
556,Cubara,CO,7.0,-72.11,74.26,68,99,1.57,overcast clouds,0.0,0.0
557,Ereymentau,KZ,51.62,73.1,68.9,60,40,6.02,scattered clouds,0.0,0.0
558,Ati,TD,13.22,18.34,81.72,55,66,12.01,broken clouds,0.0,0.0
559,Nurota,UZ,40.56,65.69,77.0,33,0,9.17,clear sky,0.0,0.0
560,Taicheng,CN,38.73,113.23,82.13,40,0,6.78,clear sky,0.0,0.0
561,Berlin,DE,52.52,13.41,55.0,87,0,9.17,clear sky,0.0,0.0
562,Sabha,LY,27.04,14.43,72.93,39,0,9.28,clear sky,0.0,0.0
563,Kaliganj,BD,23.41,89.14,87.8,76,67,11.5,broken clouds,0.0,0.0
564,Suez,EG,29.97,32.53,70.32,74,0,0.2,clear sky,0.0,0.0
565,Port-Gentil,GA,-0.72,8.78,73.9,85,100,12.48,overcast clouds,0.0,0.0
566,Torrington,US,41.8,-73.12,68.0,91,74,1.99,broken clouds,0.0,0.0
567,Castro-Urdiales,ES,43.38,-3.22,61.0,87,75,2.24,broken clouds,0.0,0.0
568,Cobija,BO,-11.03,-68.77,78.8,66,93,1.72,overcast clouds,0.0,0.0
569,Tazovskiy,RU,67.47,78.7,56.26,76,1,12.71,clear sky,0.0,0.0
570,Ballitoville,ZA,-29.54,31.21,48.2,87,0,2.24,clear sky,0.0,0.0
571,Batagay,RU,67.63,134.63,65.37,41,54,4.72,broken clouds,0.0,0.0
572,Yenagoa,NG,4.92,6.26,74.34,93,99,6.2,overcast clouds,0.0,0.0
573,Buala,SB,-8.14,159.59,85.01,68,34,6.62,scattered clouds,0.0,0.0
574,Clearwater,US,27.97,-82.8,84.0,78,40,4.7,scattered clouds,0.0,0.0
575,Ust-Nera,RU,64.57,143.2,64.54,45,88,2.35,moderate rain,0.0,0.0
576,Kiama,AU,-34.68,150.87,63.0,59,0,5.01,clear sky,0.0,0.0
577,Lata,PT,40.16,-8.33,66.99,97,0,1.39,clear sky,0.0,0.0
578,Seinajoki,FI,62.79,22.83,52.0,93,75,8.05,light rain,0.0,0.0
579,North Bend,US,43.41,-124.22,61.0,77,90,5.82,overcast clouds,0.0,0.0
580,Cascais,PT,38.7,-9.42,70.0,68,0,5.82,clear sky,0.0,0.0
581,Kimberley,ZA,-28.73,24.76,39.2,44,0,6.93,clear sky,0.0,0.0
582,Casablanca,MA,33.59,-7.62,80.01,64,0,2.24,clear sky,0.0,0.0
